0	0	0.046153846153846156	0.015384615384615385	0.015384615384615385	0.023076923076923078	0.03076923076923077	0.015384615384615385	0.03076923076923077	0.015384615384615385	0.023076923076923078	0.038461538461538464	0.015384615384615385	0.03076923076923077	0.4461538461538462	0.023076923076923078	0.015384615384615385	0.038461538461538464	0.015384615384615385	0.023076923076923078	0.023076923076923078	0.015384615384615385	0.023076923076923078	0.015384615384615385	0.015384615384615385	0.03076923076923077	0.015384615384615385
1	1	0.012195121951219513	0.03048780487804878	0.06097560975609756	0.012195121951219513	0.018292682926829267	0.018292682926829267	0.036585365853658534	0.04878048780487805	0.012195121951219513	0.012195121951219513	0.018292682926829267	0.012195121951219513	0.03048780487804878	0.024390243902439025	0.03048780487804878	0.018292682926829267	0.036585365853658534	0.3231707317073171	0.06097560975609756	0.036585365853658534	0.024390243902439025	0.06097560975609756	0.018292682926829267	0.03048780487804878	0.012195121951219513
2	2	0.17687074829931973	0.04081632653061224	0.05442176870748299	0.047619047619047616	0.02040816326530612	0.02040816326530612	0.05442176870748299	0.013605442176870748	0.05442176870748299	0.027210884353741496	0.047619047619047616	0.02040816326530612	0.09523809523809523	0.02040816326530612	0.07482993197278912	0.02040816326530612	0.027210884353741496	0.027210884353741496	0.013605442176870748	0.02040816326530612	0.04081632653061224	0.02040816326530612	0.027210884353741496	0.013605442176870748	0.02040816326530612
3	3	0.022222222222222223	0.011111111111111112	0.03888888888888889	0.022222222222222223	0.027777777777777776	0.027777777777777776	0.044444444444444446	0.022222222222222223	0.011111111111111112	0.38333333333333336	0.011111111111111112	0.027777777777777776	0.03333333333333333	0.016666666666666666	0.016666666666666666	0.011111111111111112	0.027777777777777776	0.027777777777777776	0.07222222222222222	0.011111111111111112	0.011111111111111112	0.022222222222222223	0.022222222222222223	0.044444444444444446	0.03333333333333333
4	4	0.01948051948051948	0.03896103896103896	0.01948051948051948	0.01948051948051948	0.01948051948051948	0.012987012987012988	0.05194805194805195	0.012987012987012988	0.03896103896103896	0.012987012987012988	0.025974025974025976	0.13636363636363635	0.025974025974025976	0.05844155844155844	0.012987012987012988	0.012987012987012988	0.01948051948051948	0.05844155844155844	0.05194805194805195	0.01948051948051948	0.05194805194805195	0.01948051948051948	0.01948051948051948	0.045454545454545456	0.19480519480519481
5	5	0.019736842105263157	0.013157894736842105	0.03289473684210526	0.019736842105263157	0.019736842105263157	0.013157894736842105	0.1118421052631579	0.046052631578947366	0.019736842105263157	0.046052631578947366	0.019736842105263157	0.02631578947368421	0.019736842105263157	0.02631578947368421	0.013157894736842105	0.019736842105263157	0.06578947368421052	0.03289473684210526	0.019736842105263157	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.02631578947368421	0.32894736842105265	0.019736842105263157
6	6	0.012345679012345678	0.030864197530864196	0.024691358024691357	0.037037037037037035	0.030864197530864196	0.012345679012345678	0.018518518518518517	0.04938271604938271	0.012345679012345678	0.024691358024691357	0.018518518518518517	0.012345679012345678	0.25925925925925924	0.012345679012345678	0.018518518518518517	0.018518518518518517	0.030864197530864196	0.10493827160493827	0.024691358024691357	0.012345679012345678	0.012345679012345678	0.018518518518518517	0.030864197530864196	0.037037037037037035	0.13580246913580246
7	7	0.2848101265822785	0.12025316455696203	0.02531645569620253	0.03164556962025317	0.02531645569620253	0.012658227848101266	0.012658227848101266	0.04430379746835443	0.012658227848101266	0.0189873417721519	0.02531645569620253	0.012658227848101266	0.03164556962025317	0.0189873417721519	0.02531645569620253	0.0189873417721519	0.0759493670886076	0.03164556962025317	0.0189873417721519	0.012658227848101266	0.05063291139240506	0.012658227848101266	0.02531645569620253	0.0379746835443038	0.012658227848101266
8	8	0.029069767441860465	0.12790697674418605	0.13953488372093023	0.03488372093023256	0.01744186046511628	0.03488372093023256	0.023255813953488372	0.12209302325581395	0.040697674418604654	0.023255813953488372	0.029069767441860465	0.023255813953488372	0.029069767441860465	0.011627906976744186	0.029069767441860465	0.023255813953488372	0.023255813953488372	0.029069767441860465	0.011627906976744186	0.01744186046511628	0.023255813953488372	0.01744186046511628	0.046511627906976744	0.03488372093023256	0.05813953488372093
9	9	0.08	0.02	0.07	0.05	0.02	0.03	0.02	0.02	0.03	0.03	0.02	0.03	0.06	0.07	0.05	0.02	0.02	0.03	0.05	0.04	0.02	0.06	0.03	0.03	0.1
10	10	0.013888888888888888	0.034722222222222224	0.0763888888888889	0.013888888888888888	0.034722222222222224	0.020833333333333332	0.027777777777777776	0.2013888888888889	0.013888888888888888	0.034722222222222224	0.05555555555555555	0.013888888888888888	0.027777777777777776	0.05555555555555555	0.034722222222222224	0.020833333333333332	0.027777777777777776	0.013888888888888888	0.013888888888888888	0.013888888888888888	0.020833333333333332	0.013888888888888888	0.041666666666666664	0.0763888888888889	0.09722222222222222
11	11	0.03	0.07	0.04	0.03	0.03	0.03	0.06	0.03	0.04	0.02	0.17	0.04	0.02	0.03	0.02	0.04	0.04	0.02	0.05	0.02	0.02	0.05	0.05	0.02	0.03
12	12	0.034482758620689655	0.020689655172413793	0.013793103448275862	0.013793103448275862	0.027586206896551724	0.04827586206896552	0.06206896551724138	0.013793103448275862	0.11724137931034483	0.027586206896551724	0.041379310344827586	0.013793103448275862	0.020689655172413793	0.020689655172413793	0.034482758620689655	0.2206896551724138	0.034482758620689655	0.013793103448275862	0.041379310344827586	0.013793103448275862	0.08275862068965517	0.034482758620689655	0.020689655172413793	0.013793103448275862	0.013793103448275862
13	13	0.0136986301369863	0.03424657534246575	0.0136986301369863	0.06164383561643835	0.02054794520547945	0.0136986301369863	0.03424657534246575	0.0273972602739726	0.0136986301369863	0.0547945205479452	0.02054794520547945	0.0273972602739726	0.0547945205479452	0.02054794520547945	0.0273972602739726	0.0273972602739726	0.0410958904109589	0.02054794520547945	0.04794520547945205	0.0136986301369863	0.02054794520547945	0.2945205479452055	0.02054794520547945	0.0547945205479452	0.02054794520547945
