0	0	0.006993006993006993	0.014685314685314687	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.014685314685314687	0.014685314685314687	0.006993006993006993	0.022377622377622378	0.006993006993006993	0.014685314685314687	0.014685314685314687	0.006993006993006993	0.014685314685314687	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.014685314685314687	0.014685314685314687	0.014685314685314687	0.2916083916083916	0.006993006993006993	0.03006993006993007	0.006993006993006993	0.006993006993006993	0.022377622377622378	0.006993006993006993	0.006993006993006993	0.03776223776223776	0.006993006993006993	0.006993006993006993	0.014685314685314687	0.006993006993006993	0.022377622377622378	0.006993006993006993	0.006993006993006993	0.03006993006993007	0.014685314685314687	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.006993006993006993	0.022377622377622378	0.006993006993006993	0.03006993006993007	0.014685314685314687	0.006993006993006993	0.006993006993006993	0.07622377622377621	0.014685314685314687
1	1	0.005543237250554323	0.005543237250554323	0.005543237250554323	0.01164079822616408	0.060421286031042125	0.07261640798226164	0.005543237250554323	0.005543237250554323	0.01164079822616408	0.03603104212860311	0.005543237250554323	0.017738359201773836	0.005543237250554323	0.017738359201773836	0.017738359201773836	0.005543237250554323	0.01164079822616408	0.005543237250554323	0.005543237250554323	0.005543237250554323	0.005543237250554323	0.005543237250554323	0.03603104212860311	0.005543237250554323	0.005543237250554323	0.02993348115299335	0.01164079822616408	0.005543237250554323	0.017738359201773836	0.023835920177383594	0.048226164079822616	0.005543237250554323	0.017738359201773836	0.017738359201773836	0.017738359201773836	0.005543237250554323	0.005543237250554323	0.017738359201773836	0.23725055432372505	0.005543237250554323	0.005543237250554323	0.005543237250554323	0.01164079822616408	0.01164079822616408	0.005543237250554323	0.01164079822616408	0.005543237250554323	0.005543237250554323	0.023835920177383594	0.005543237250554323	0.005543237250554323	0.023835920177383594	0.01164079822616408	0.01164079822616408	0.01164079822616408
2	2	0.012987012987012988	0.012987012987012988	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.012987012987012988	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.012987012987012988	0.019789734075448363	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.04019789734075448	0.019789734075448363	0.012987012987012988	0.019789734075448363	0.012987012987012988	0.012987012987012988	0.006184291898577612	0.019789734075448363	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.06740878169449598	0.012987012987012988	0.12183055040197897	0.03339517625231911	0.026592455163883737	0.026592455163883737	0.03339517625231911	0.026592455163883737	0.012987012987012988	0.006184291898577612	0.07421150278293134	0.006184291898577612	0.006184291898577612	0.012987012987012988	0.006184291898577612	0.019789734075448363	0.07421150278293134	0.019789734075448363	0.006184291898577612	0.006184291898577612	0.006184291898577612	0.012987012987012988	0.006184291898577612	0.026592455163883737	0.026592455163883737
3	3	0.01616161616161616	0.010606060606060607	0.00505050505050505	0.01616161616161616	0.010606060606060607	0.00505050505050505	0.021717171717171718	0.021717171717171718	0.00505050505050505	0.021717171717171718	0.01616161616161616	0.00505050505050505	0.010606060606060607	0.021717171717171718	0.00505050505050505	0.00505050505050505	0.08282828282828282	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.010606060606060607	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.010606060606060607	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.01616161616161616	0.00505050505050505	0.010606060606060607	0.010606060606060607	0.010606060606060607	0.00505050505050505	0.010606060606060607	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.010606060606060607	0.01616161616161616	0.00505050505050505	0.010606060606060607	0.010606060606060607	0.01616161616161616	0.00505050505050505	0.00505050505050505	0.06616161616161616	0.00505050505050505	0.37727272727272726	0.00505050505050505	0.00505050505050505	0.00505050505050505	0.010606060606060607	0.010606060606060607
4	4	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.0059031877213695395	0.012396694214876033	0.02538370720188902	0.012396694214876033	0.0059031877213695395	0.0059031877213695395	0.018890200708382526	0.012396694214876033	0.012396694214876033	0.012396694214876033	0.012396694214876033	0.018890200708382526	0.03837072018890201	0.012396694214876033	0.0059031877213695395	0.02538370720188902	0.031877213695395513	0.0059031877213695395	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.1487603305785124	0.012396694214876033	0.031877213695395513	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.0059031877213695395	0.1487603305785124	0.012396694214876033	0.0059031877213695395	0.012396694214876033	0.012396694214876033	0.051357733175914994	0.0059031877213695395	0.012396694214876033	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.03837072018890201	0.0059031877213695395	0.0059031877213695395	0.0059031877213695395	0.05785123966942148
5	5	0.005980861244019139	0.005980861244019139	0.012559808612440193	0.005980861244019139	0.025717703349282296	0.012559808612440193	0.005980861244019139	0.005980861244019139	0.012559808612440193	0.012559808612440193	0.012559808612440193	0.019138755980861243	0.019138755980861243	0.012559808612440193	0.012559808612440193	0.019138755980861243	0.03229665071770335	0.005980861244019139	0.005980861244019139	0.03229665071770335	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.019138755980861243	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.025717703349282296	0.03229665071770335	0.012559808612440193	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.005980861244019139	0.07177033492822966	0.005980861244019139	0.019138755980861243	0.005980861244019139	0.005980861244019139	0.012559808612440193	0.012559808612440193	0.03229665071770335	0.012559808612440193	0.012559808612440193	0.005980861244019139	0.2888755980861244	0.025717703349282296	0.012559808612440193	0.012559808612440193
6	6	0.005611672278338945	0.011784511784511785	0.005611672278338945	0.005611672278338945	0.005611672278338945	0.024130190796857465	0.011784511784511785	0.005611672278338945	0.005611672278338945	0.024130190796857465	0.017957351290684626	0.04264870931537598	0.005611672278338945	0.024130190796857465	0.005611672278338945	0.005611672278338945	0.005611672278338945	0.005611672278338945	0.005611672278338945	0.005611672278338945	0.011784511784511785	0.005611672278338945	0.024130190796857465	0.011784511784511785	0.017957351290684626	0.005611672278338945	0.017957351290684626	0.017957351290684626	0.07351290684624018	0.005611672278338945	0.011784511784511785	0.196969696969697	0.017957351290684626	0.024130190796857465	0.017957351290684626	0.005611672278338945	0.005611672278338945	0.04264870931537598	0.011784511784511785	0.005611672278338945	0.04882154882154882	0.005611672278338945	0.017957351290684626	0.017957351290684626	0.005611672278338945	0.005611672278338945	0.030303030303030304	0.017957351290684626	0.005611672278338945	0.005611672278338945	0.011784511784511785	0.005611672278338945	0.017957351290684626	0.017957351290684626	0.024130190796857465
7	7	0.031070195627157654	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.04372842347525892	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.031070195627157654	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.05005753739930955	0.005753739930955121	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.018411967779056387	0.037399309551208286	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.02474108170310702	0.018411967779056387	0.13866513233601843	0.018411967779056387	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.012082853855005755	0.005753739930955121	0.005753739930955121	0.005753739930955121	0.29056386651323357	0.005753739930955121
8	8	0.005285412262156448	0.005285412262156448	0.011099365750528542	0.02854122621564482	0.005285412262156448	0.06342494714587738	0.005285412262156448	0.04016913319238901	0.016913319238900635	0.005285412262156448	0.06342494714587738	0.005285412262156448	0.016913319238900635	0.011099365750528542	0.005285412262156448	0.011099365750528542	0.011099365750528542	0.034355179704016914	0.005285412262156448	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.005285412262156448	0.005285412262156448	0.022727272727272728	0.005285412262156448	0.016913319238900635	0.005285412262156448	0.034355179704016914	0.011099365750528542	0.005285412262156448	0.034355179704016914	0.011099365750528542	0.011099365750528542	0.005285412262156448	0.016913319238900635	0.011099365750528542	0.005285412262156448	0.005285412262156448	0.022727272727272728	0.011099365750528542	0.016913319238900635	0.005285412262156448	0.005285412262156448	0.011099365750528542	0.011099365750528542	0.15644820295983086	0.011099365750528542	0.04016913319238901	0.005285412262156448	0.005285412262156448	0.011099365750528542	0.02854122621564482	0.005285412262156448	0.022727272727272728
9	9	0.00909090909090909	0.03909090909090909	0.019090909090909092	0.02909090909090909	0.019090909090909092	0.00909090909090909	0.00909090909090909	0.019090909090909092	0.00909090909090909	0.00909090909090909	0.049090909090909095	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.02909090909090909	0.03909090909090909	0.00909090909090909	0.03909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.019090909090909092	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.019090909090909092	0.05909090909090909	0.00909090909090909	0.049090909090909095	0.00909090909090909	0.00909090909090909	0.019090909090909092	0.02909090909090909	0.019090909090909092	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.02909090909090909	0.00909090909090909	0.03909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.10909090909090909
