0	0	0.005574136008918618	0.005574136008918618	0.020066889632107024	0.005574136008918618	0.005574136008918618	0.01282051282051282	0.01282051282051282	0.027313266443701224	0.005574136008918618	0.005574136008918618	0.04905239687848383	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.020066889632107024	0.005574136008918618	0.01282051282051282	0.005574136008918618	0.027313266443701224	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.01282051282051282	0.07803790412486065	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.01282051282051282	0.005574136008918618	0.01282051282051282	0.005574136008918618	0.005574136008918618	0.04180602006688963	0.005574136008918618	0.01282051282051282	0.027313266443701224	0.005574136008918618	0.01282051282051282	0.020066889632107024	0.020066889632107024	0.005574136008918618	0.027313266443701224	0.005574136008918618	0.01282051282051282	0.005574136008918618	0.10702341137123747	0.01282051282051282	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.005574136008918618	0.01282051282051282	0.09977703455964326	0.03455964325529543	0.01282051282051282	0.03455964325529543
1	1	0.024080267558528427	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.015384615384615384	0.015384615384615384	0.03277591973244147	0.006688963210702342	0.006688963210702342	0.024080267558528427	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.024080267558528427	0.015384615384615384	0.006688963210702342	0.006688963210702342	0.015384615384615384	0.024080267558528427	0.015384615384615384	0.006688963210702342	0.024080267558528427	0.024080267558528427	0.006688963210702342	0.2501672240802676	0.024080267558528427	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.03277591973244147	0.006688963210702342	0.03277591973244147	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.024080267558528427	0.006688963210702342	0.015384615384615384	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.024080267558528427	0.006688963210702342	0.015384615384615384	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.015384615384615384	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.015384615384615384	0.006688963210702342	0.006688963210702342	0.006688963210702342	0.015384615384615384
2	2	0.0600632244467861	0.005268703898840886	0.0874604847207587	0.005268703898840886	0.012118018967334035	0.012118018967334035	0.012118018967334035	0.018967334035827187	0.005268703898840886	0.005268703898840886	0.018967334035827187	0.005268703898840886	0.005268703898840886	0.005268703898840886	0.018967334035827187	0.005268703898840886	0.018967334035827187	0.039515279241306635	0.012118018967334035	0.012118018967334035	0.025816649104320338	0.005268703898840886	0.025816649104320338	0.018967334035827187	0.012118018967334035	0.012118018967334035	0.04636459430979979	0.005268703898840886	0.05321390937829294	0.005268703898840886	0.005268703898840886	0.012118018967334035	0.005268703898840886	0.005268703898840886	0.005268703898840886	0.005268703898840886	0.005268703898840886	0.012118018967334035	0.025816649104320338	0.012118018967334035	0.012118018967334035	0.005268703898840886	0.005268703898840886	0.012118018967334035	0.005268703898840886	0.012118018967334035	0.012118018967334035	0.005268703898840886	0.005268703898840886	0.012118018967334035	0.005268703898840886	0.025816649104320338	0.012118018967334035	0.005268703898840886	0.04636459430979979	0.005268703898840886	0.012118018967334035	0.012118018967334035	0.005268703898840886	0.005268703898840886	0.025816649104320338	0.005268703898840886	0.005268703898840886	0.0600632244467861	0.012118018967334035
3	3	0.048699501936912006	0.005534034311012729	0.03431101272827892	0.01992252351964582	0.012728278915329275	0.012728278915329275	0.005534034311012729	0.03431101272827892	0.01992252351964582	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.01992252351964582	0.005534034311012729	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.012728278915329275	0.012728278915329275	0.005534034311012729	0.09905921416712785	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.012728278915329275	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.005534034311012729	0.01992252351964582	0.01992252351964582	0.027116768123962368	0.005534034311012729	0.03431101272827892	0.012728278915329275	0.005534034311012729	0.027116768123962368	0.20697288323187604	0.005534034311012729	0.005534034311012729	0.01992252351964582
4	4	0.005417118093174431	0.012459371614301192	0.005417118093174431	0.005417118093174431	0.01950162513542795	0.005417118093174431	0.005417118093174431	0.012459371614301192	0.005417118093174431	0.005417118093174431	0.047670639219934995	0.01950162513542795	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.012459371614301192	0.005417118093174431	0.005417118093174431	0.13217768147345613	0.005417118093174431	0.01950162513542795	0.012459371614301192	0.026543878656554713	0.061755146262188525	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.012459371614301192	0.012459371614301192	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.012459371614301192	0.01950162513542795	0.005417118093174431	0.012459371614301192	0.012459371614301192	0.005417118093174431	0.026543878656554713	0.005417118093174431	0.03358613217768147	0.005417118093174431	0.040628385698808236	0.005417118093174431	0.040628385698808236	0.005417118093174431	0.012459371614301192	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.005417118093174431	0.11809317443120261	0.01950162513542795	0.005417118093174431	0.005417118093174431	0.012459371614301192	0.005417118093174431	0.026543878656554713	0.005417118093174431
5	5	0.004006410256410257	0.019631410256410256	0.00921474358974359	0.014423076923076922	0.004006410256410257	0.014423076923076922	0.004006410256410257	0.030048076923076924	0.004006410256410257	0.00921474358974359	0.014423076923076922	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.00921474358974359	0.004006410256410257	0.019631410256410256	0.014423076923076922	0.004006410256410257	0.024839743589743588	0.004006410256410257	0.00921474358974359	0.014423076923076922	0.00921474358974359	0.004006410256410257	0.00921474358974359	0.014423076923076922	0.00921474358974359	0.00921474358974359	0.019631410256410256	0.030048076923076924	0.024839743589743588	0.00921474358974359	0.00921474358974359	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.00921474358974359	0.004006410256410257	0.014423076923076922	0.014423076923076922	0.05608974358974359	0.00921474358974359	0.014423076923076922	0.004006410256410257	0.00921474358974359	0.004006410256410257	0.024839743589743588	0.035256410256410256	0.29046474358974356	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.004006410256410257	0.014423076923076922	0.00921474358974359	0.004006410256410257	0.004006410256410257	0.00921474358974359	0.030048076923076924	0.004006410256410257	0.004006410256410257	0.004006410256410257
6	6	0.008588498879761016	0.008588498879761016	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.008588498879761016	0.0037341299477221808	0.01344286781179985	0.0037341299477221808	0.018297236743838687	0.01344286781179985	0.0037341299477221808	0.042569081404032864	0.018297236743838687	0.008588498879761016	0.0037341299477221808	0.01344286781179985	0.008588498879761016	0.008588498879761016	0.01344286781179985	0.05227781926811054	0.01344286781179985	0.008588498879761016	0.042569081404032864	0.018297236743838687	0.02315160567587752	0.008588498879761016	0.008588498879761016	0.0037341299477221808	0.0474234503360717	0.008588498879761016	0.008588498879761016	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.01344286781179985	0.02315160567587752	0.0037341299477221808	0.07654966392830471	0.008588498879761016	0.0037341299477221808	0.02315160567587752	0.008588498879761016	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.03286034353995519	0.028005974607916356	0.008588498879761016	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.02315160567587752	0.008588498879761016	0.0037341299477221808	0.0037341299477221808	0.0037341299477221808	0.03286034353995519	0.02315160567587752	0.042569081404032864	0.12509335324869306
7	7	0.023270846800258566	0.006464124111182935	0.014867485455720749	0.014867485455720749	0.023270846800258566	0.006464124111182935	0.04848093083387201	0.014867485455720749	0.006464124111182935	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.014867485455720749	0.014867485455720749	0.03167420814479638	0.023270846800258566	0.006464124111182935	0.006464124111182935	0.09890109890109891	0.006464124111182935	0.014867485455720749	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.014867485455720749	0.014867485455720749	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.06528765352294764	0.006464124111182935	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.03167420814479638	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.014867485455720749	0.006464124111182935	0.006464124111182935	0.006464124111182935	0.023270846800258566	0.006464124111182935	0.04007756948933419	0.006464124111182935	0.014867485455720749	0.07369101486748546
8	8	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.011716760061130921	0.018339276617422313	0.005094243504839531	0.018339276617422313	0.011716760061130921	0.005094243504839531	0.005094243504839531	0.038206826286296486	0.005094243504839531	0.005094243504839531	0.018339276617422313	0.005094243504839531	0.038206826286296486	0.011716760061130921	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.011716760061130921	0.011716760061130921	0.005094243504839531	0.018339276617422313	0.018339276617422313	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.011716760061130921	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.031584309730005096	0.011716760061130921	0.011716760061130921	0.044829342842587876	0.005094243504839531	0.005094243504839531	0.051451859398879266	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.018339276617422313	0.005094243504839531	0.005094243504839531	0.051451859398879266	0.005094243504839531	0.005094243504839531	0.011716760061130921	0.024961793173713703	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.1640346408558329	0.031584309730005096	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.005094243504839531	0.07794192562404484	0.011716760061130921	0.018339276617422313	0.011716760061130921
9	9	0.005027652086475616	0.03117144293614882	0.005027652086475616	0.12267471091000504	0.024635495223730517	0.018099547511312215	0.005027652086475616	0.018099547511312215	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.011563599798893915	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.024635495223730517	0.005027652086475616	0.04424333836098542	0.011563599798893915	0.005027652086475616	0.005027652086475616	0.011563599798893915	0.06385118149824033	0.005027652086475616	0.011563599798893915	0.018099547511312215	0.005027652086475616	0.011563599798893915	0.011563599798893915	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.04424333836098542	0.005027652086475616	0.011563599798893915	0.024635495223730517	0.011563599798893915	0.018099547511312215	0.024635495223730517	0.011563599798893915	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.024635495223730517	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.024635495223730517	0.018099547511312215	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.005027652086475616	0.011563599798893915	0.005027652086475616	0.024635495223730517	0.005027652086475616	0.005027652086475616	0.057315233785822026	0.07038712921065862	0.005027652086475616	0.005027652086475616	0.011563599798893915
